Time@Axial Accel (Gs),Axial Accel (Gs)
3.87375,5.14
3.87625,5.14
3.87875,5.14
3.88125,5.14
3.88375,5.33
3.88625,5.04
3.88875,5.14
3.89125,5.14
3.89375,5.04
3.89625,5.14
3.89875,5.14
3.90125,5.04
3.90375,5.14
3.90625,5.14
3.90875,5.04
3.91125,5.14
3.91375,5.04
3.91625,5.14
3.91875,5.14
3.92125,5.04
3.92375,5.04
3.92625,5.14
3.92875,5.14
3.93125,5.14
3.93375,4.85
3.93625,4.85
3.93875,4.95
3.94125,4.76
3.94375,5.04
3.94625,5.04
3.94875,5.04
3.95125,4.85
3.95375,5.04
3.95625,5.04
3.95875,4.85
3.96125,4.76
3.96375,4.76
3.96625,5.14
3.96875,5.04
3.97125,4.76
3.97375,4.85
3.97625,4.85
3.97875,4.85
3.98125,4.76
3.98375,4.95
3.98625,4.76
3.98875,4.76
3.99125,4.76
3.99375,5.04
3.99625,4.76
3.99875,4.85
4.00125,4.66
4.00375,4.85
4.00625,4.76
4.00875,4.95
4.01125,4.85
4.01375,4.76
4.01625,4.76
4.01875,4.76
4.02125,4.85
4.02375,4.76
4.02625,4.76
4.02875,4.76
4.03125,4.76
4.03375,4.66
4.03625,4.95
4.03875,4.85
4.04125,4.76
4.04375,4.76
4.04625,4.76
4.04875,4.76
4.05125,4.85
4.05375,4.76
4.05625,4.76
4.05875,4.56
4.06125,4.76
4.06375,4.85
4.06625,4.66
4.06875,4.76
4.07125,4.76
4.07375,5.04
4.07625,4.76
4.07875,4.56
4.08125,4.66
4.08375,4.76
4.08625,4.95
4.08875,4.95
4.09125,4.66
4.09375,4.85
4.09625,5.04
4.09875,5.14
4.10125,4.76
4.10375,5.04
4.10625,5.04
4.10875,4.95
4.11125,4.76
4.11375,5.04
4.11625,4.56
4.11875,4.56
4.12125,4.08
4.12375,5.04
4.12625,4.85
4.12875,4.76
4.13125,4.66
4.13375,4.76
4.13625,4.56
4.13875,4.56
4.14125,4.47
4.14375,4.56
4.14625,4.56
4.14875,4.85
4.15125,4.95
4.15375,4.47
4.15625,4.47
4.15875,4.66
4.16125,4.47
4.16375,4.56
4.16625,4.47
4.16875,4.37
4.17125,4.37
4.17375,4.37
4.17625,4.37
4.17875,4.18
4.18125,4.18
4.18375,4.18
4.18625,4.18
4.18875,4.18
4.19125,4.18
4.19375,4.08
4.19625,4.18
4.19875,4.27
4.20125,4.08
4.20375,4.18
4.20625,4.08
4.20875,4.18
4.21125,4.08
4.21375,4.18
4.21625,3.99
4.21875,4.08
4.22125,4.08
4.22375,3.99
4.22625,3.99
4.22875,3.89
4.23125,3.99
4.23375,3.89
4.23625,3.99
4.23875,4.08
4.24125,3.89
4.24375,3.99
4.24625,3.99
4.24875,3.89
4.25125,3.89
4.25375,4.08
4.25625,3.79
4.25875,3.7
4.26125,3.7
4.26375,3.89
4.26625,3.6
4.26875,3.7
4.27125,3.7
4.27375,3.6
4.27625,3.6
4.27875,3.6
4.28125,3.5
4.28375,3.5
4.28625,3.6
4.28875,3.6
4.29125,3.41
4.29375,3.6
4.29625,3.6
4.29875,3.41
4.30125,3.6
4.30375,3.5
4.30625,3.41
4.30875,3.41
4.31125,3.5
4.31375,3.31
4.31625,3.22
4.31875,3.41
4.32125,3.41
4.32375,3.22
4.32625,3.41
4.32875,3.41
4.33125,3.31
4.33375,3.22
4.33625,3.31
4.33875,3.12
4.34125,3.31
4.34375,3.22
4.34625,3.22
4.34875,3.12
4.35125,3.22
4.35375,3.12
4.35625,3.22
4.35875,3.31
4.36125,3.22
4.36375,3.22
4.36625,3.31
4.36875,3.41
4.37125,3.22
4.37375,3.22
4.37625,3.22
4.37875,3.22
4.38125,3.22
4.38375,3.22
4.38625,3.02
4.38875,3.02
4.39125,3.02
4.39375,3.22
4.39625,3.02
4.39875,3.12
4.40125,2.83
4.40375,2.93
4.40625,2.93
4.40875,3.02
4.41125,2.93
4.41375,3.12
4.41625,2.93
4.41875,2.93
4.42125,2.83
4.42375,2.93
4.42625,2.83
4.42875,3.12
4.43125,2.83
4.43375,3.02
4.43625,2.93
4.43875,2.93
4.44125,2.93
4.44375,2.83
4.44625,2.93
4.44875,2.93
4.45125,2.73
4.45375,2.73
4.45625,3.02
4.45875,2.83
4.46125,2.83
4.46375,2.83
4.46625,2.93
4.46875,2.83
4.47125,2.83
4.47375,2.93
4.47625,2.83
4.47875,2.83
4.48125,2.83
4.48375,3.22
4.48625,2.93
4.48875,2.93
4.49125,2.83
4.49375,2.83
4.49625,2.83
4.49875,2.83
4.50125,2.83
4.50375,2.64
4.50625,2.83
4.50875,2.64
4.51125,2.73
4.51375,2.73
4.51625,3.12
4.51875,1.96
4.52125,2.45
4.52375,2.73
4.52625,2.25
4.52875,3.41
4.53125,3.12
4.53375,3.22
4.53625,3.02
4.53875,2.64
4.54125,2.64
4.54375,2.64
4.54625,2.73
4.54875,2.45
4.55125,2.64
4.55375,2.64
4.55625,2.54
4.55875,2.45
4.56125,2.54
4.56375,2.54
4.56625,2.54
4.56875,2.45
4.57125,2.54
4.57375,2.54
4.57625,2.45
4.57875,2.45
4.58125,2.45
4.58375,2.54
4.58625,2.54
4.58875,2.45
4.59125,2.64
4.59375,2.54
4.59625,2.45
4.59875,2.45
4.60125,2.45
4.60375,2.45
4.60625,2.45
4.60875,2.45
4.61125,2.54
4.61375,2.45
4.61625,2.54
4.61875,2.45
4.62125,2.35
4.62375,2.45
4.62625,2.45
4.62875,2.35
4.63125,2.45
4.63375,2.45
4.63625,2.25
4.63875,2.45
4.64125,2.35
4.64375,2.45
4.64625,2.35
4.64875,2.35
4.65125,2.35
4.65375,2.45
4.65625,2.25
4.65875,2.45
4.66125,2.16
4.66375,2.45
4.66625,2.64
4.66875,2.35
4.67125,2.16
4.67375,2.16
4.67625,2.25
4.67875,2.06
4.68125,1.29
4.68375,-0.24
4.68625,3.5
4.68875,2.54
4.69125,3.02
4.69375,2.93
4.69625,2.25
4.69875,2.25
4.70125,2.16
4.70375,2.06
4.70625,1.87
4.70875,1.77
4.71125,2.06
4.71375,1.96
4.71625,1.87
4.71875,1.77
4.72125,1.96
4.72375,1.87
4.72625,1.77
4.72875,1.77
4.73125,1.68
4.73375,1.77
4.73625,1.87
4.73875,1.68
4.74125,1.68
4.74375,1.68
4.74625,1.68
4.74875,1.68
4.75125,1.68
4.75375,1.39
4.75625,1.58
4.75875,1.58
4.76125,1.68
4.76375,1.58
4.76625,1.68
4.76875,1.58
4.77125,1.58
4.77375,1.39
4.77625,1.68
4.77875,1.48
4.78125,1.58
4.78375,1.58
4.78625,1.29
4.78875,1.48
4.79125,1.48
4.79375,1.48
4.79625,1.39
4.79875,1.48
4.80125,1.29
4.80375,1.29
4.80625,1.39
4.80875,1.48
4.81125,1.48
4.81375,1.39
4.81625,1.39
4.81875,1.2
4.82125,1.48
4.82375,1.48
4.82625,1.29
4.82875,1.29
4.83125,1.48
4.83375,1.29
4.83625,1.29
4.83875,1.39
4.84125,1.48
4.84375,1.48
4.84625,1.29
4.84875,1.39
4.85125,1.48
4.85375,1.39
4.85625,1.48
4.85875,1.29
4.86125,1.29
4.86375,1.29
4.86625,1.39
4.86875,1.29
4.87125,1.29
4.87375,1.48
4.87625,1.58
4.87875,1.39
4.88125,1.39
4.88375,1.48
4.88625,1.48
4.88875,1.39
4.89125,1.29
4.89375,1.48
4.89625,1.2
4.89875,1.29
4.90125,1.48
4.90375,1.39
4.90625,1.39
4.90875,1.29
4.91125,1.48
4.91375,1.2
4.91625,1.39
4.91875,1.48
4.92125,1.39
4.92375,1.11
4.92625,1.29
4.92875,1.39
4.93125,1.29
4.93375,1.29
4.93625,1.29
4.93875,1.2
4.94125,1.11
4.94375,1.29
4.94625,1.39
4.94875,1.39
4.95125,1.29
4.95375,1.29
4.95625,1.29
4.95875,1.29
4.96125,1.2
4.96375,1.29
4.96625,1.11
4.96875,1.11
4.97125,1.29
4.97375,1.29
4.97625,1.29
4.97875,1.2
4.98125,1.2
4.98375,1.11
4.98625,1.11
4.98875,1.2
4.99125,1.11
4.99375,1.11
4.99625,1.11
4.99875,1.01
5.00125,1.11
5.00375,1.11
5.00625,1.11
5.00875,1.01
5.01125,1.11
5.01375,1.11
5.01625,1.01
5.01875,0.92
5.02125,1.11
5.02375,1.2
5.02625,1.2
5.02875,1.11
5.03125,1.01
5.03375,1.11
5.03625,1.01
5.03875,0.92
5.04125,0.92
5.04375,1.01
5.04625,0.92
5.04875,0.92
5.05125,0.92
5.05375,0.92
5.05625,0.82
5.05875,1.01
5.06125,1.01
5.06375,0.92
5.06625,0.92
5.06875,0.82
5.07125,0.72
5.07375,0.92
5.07625,0.82
5.07875,0.82
5.08125,0.92
5.08375,0.72
5.08625,0.72
5.08875,0.82
5.09125,0.72
5.09375,0.92
5.09625,0.92
5.09875,0.72
5.10125,0.82
5.10375,0.92
5.10625,0.92
5.10875,0.72
5.11125,0.92
5.11375,0.92
5.11625,0.82
5.11875,0.82
5.12125,0.82
5.12375,0.72
5.12625,0.82
5.12875,0.63
5.13125,0.53
5.13375,0.72
5.13625,0.72
5.13875,0.63
5.14125,0.63
5.14375,0.63
5.14625,0.63
5.14875,0.72
5.15125,0.53
5.15375,0.72
5.15625,0.63
5.15875,0.72
5.16125,0.72
5.16375,0.63
5.16625,0.72
5.16875,0.63
5.17125,0.63
5.17375,0.72
5.17625,0.72
5.17875,0.72
5.18125,0.72
5.18375,0.63
5.18625,0.63
5.18875,0.82
5.19125,0.63
5.19375,0.53
5.19625,0.63
5.19875,0.53
5.20125,0.53
5.20375,0.53
5.20625,0.53
5.20875,0.53
5.21125,0.63
5.21375,0.53
5.21625,0.63
5.21875,0.53
5.22125,0.53
5.22375,0.53
5.22625,0.53
5.22875,0.63
5.23125,0.53
5.23375,0.53
5.23625,0.53
5.23875,0.63
5.24125,0.53
5.24375,0.53
5.24625,0.53
5.24875,0.53
5.25125,0.53
5.25375,0.53
5.25625,0.53
5.25875,0.53
5.26125,0.53
5.26375,0.53
5.26625,0.53
5.26875,0.53
5.27125,0.53
5.27375,0.53
5.27625,0.53
5.27875,0.44
5.28125,0.53
5.28375,0.53
5.28625,0.53
5.28875,0.53
5.29125,0.53
5.29375,0.53
5.29625,0.53
5.29875,0.53
5.30125,0.53
5.30375,0.53
5.30625,0.44
5.30875,0.44
5.31125,0.53
5.31375,0.44
5.31625,0.53
5.31875,0.53
5.32125,0.53
5.32375,0.53
5.32625,0.44
5.32875,0.44
5.33125,0.44
5.33375,0.44
5.33625,0.53
5.33875,0.44
5.34125,0.44
5.34375,0.53
5.34625,0.53
5.34875,0.44
5.35125,0.44
5.35375,0.44
5.35625,0.53
5.35875,0.44
5.36125,0.53
5.36375,0.53
5.36625,0.44
5.36875,0.44
5.37125,0.44
5.37375,0.53
5.37625,0.44
5.37875,0.44
5.38125,0.44
5.38375,0.44
5.38625,0.44
5.38875,0.44
5.39125,0.44
5.39375,0.53
5.39625,0.44
5.39875,0.24
5.40125,0.44
5.40375,0.44
5.40625,0.44
5.40875,0.44
5.41125,0.44
5.41375,0.53
5.41625,0.44
5.41875,0.44
5.42125,0.44
5.42375,0.15
5.42625,0.53
5.42875,0.44
5.43125,0.44
5.43375,0.44
5.43625,0.44
5.43875,0.44
5.44125,0.44
5.44375,0.44
5.44625,0.34
5.44875,0.44
5.45125,0.24
5.45375,0.24
5.45625,0.44
5.45875,0.15
5.46125,0.34
5.46375,0.34
5.46625,0.24
5.46875,0.15
5.47125,0.44
5.47375,0.24
5.47625,0.0500001
5.47875,0.34
5.48125,-0.05
5.48375,0.24
5.48625,0.0500001
5.48875,0.15
5.49125,-0.05
5.49375,-0.05
5.49625,-0.14
5.49875,-0.05
5.50125,0.0500001
5.50375,-0.33
5.50625,-0.33
5.50875,0.0500001
5.51125,-0.24
5.51375,-0.24
5.51625,-0.24
5.51875,-0.24
5.52125,-0.14
5.52375,-0.14
5.52625,-0.24
5.52875,-0.05
5.53125,-0.24
5.53375,-0.05
5.53625,0.15
5.53875,-0.14
5.54125,0.24
5.54375,0.15
5.54625,0.34
5.54875,-0.14
5.55125,-0.14
5.55375,-0.14
5.55625,-0.24
5.55875,-0.24
5.56125,-0.14
5.56375,-0.24
5.56625,-0.43
5.56875,-0.24
5.57125,-0.14
5.57375,-0.24
5.57625,-0.24
5.57875,-0.33
5.58125,-0.43
5.58375,-0.24
5.58625,-0.33
5.58875,-0.33
5.59125,-0.53
5.59375,-0.53
5.59625,-0.53
5.59875,-0.53
5.60125,-0.43
5.60375,-0.53
5.60625,-0.62
5.60875,-0.62
5.61125,-0.62
5.61375,-0.62
5.61625,-0.53
5.61875,-0.62
5.62125,-0.62
5.62375,-0.62
5.62625,-0.62
5.62875,-0.72
5.63125,-0.91
5.63375,-0.91
5.63625,-0.82
5.63875,-1.01
5.64125,-1.1
5.64375,-1.1
5.64625,-1.3
5.64875,-1.1
5.65125,-1.01
5.65375,-1.1
5.65625,-1.1
5.65875,-1.3
5.66125,-1.2
5.66375,-1.01
5.66625,-1.1
5.66875,-1.01
5.67125,-1.01
5.67375,-1.01
5.67625,-0.91
5.67875,-1.01
5.68125,-0.72
5.68375,-0.72
5.68625,-1.01
5.68875,-1.01
5.69125,-1.1
5.69375,-1.01
5.69625,-1.01
5.69875,-1.01
5.70125,-0.72
5.70375,-1.3
5.70625,-0.82
5.70875,-0.91
5.71125,-0.72
5.71375,-1.01
5.71625,-1.39
5.71875,-1.3
5.72125,-1.49
5.72375,-1.2
5.72625,-1.3
5.72875,-2.16
5.73125,-1.2
5.73375,-0.62
5.73625,-0.91
5.73875,0.15
5.74125,1.01
5.74375,1.11
5.74625,1.29
5.74875,0.24
5.75125,1.39
5.75375,0.44
5.75625,0.44
5.75875,0.92
5.76125,0.53
5.76375,1.48
5.76625,3.5
5.76875,1.58
5.77125,0.63
5.77375,-0.05
5.77625,-0.05
5.77875,1.01
5.78125,-4.57
5.78375,-1.59
5.78625,0.24
5.78875,-1.39
5.79125,-3.32
5.79375,-0.14
5.79625,-2.93
5.79875,-4.66
5.80125,-4.28
5.80375,-5.05
5.80625,-5.05
5.80875,-6.4
5.81125,-5.92
5.81375,-6.01
5.81625,-5.05
5.81875,-4.66
5.82125,-9.67
5.82375,-8.13
5.82625,-8.71
5.82875,-8.13
5.83125,-8.32
5.83375,-5.15
5.83625,-5.92
5.83875,-1.87
5.84125,-4.38
5.84375,-3.51
5.84625,-3.41
5.84875,-4.38
5.85125,-3.61
5.85375,-4.86
5.85625,-4.76
5.85875,-3.61
5.86125,-4.66
5.86375,-4.18
5.86625,-3.99
5.86875,-4.28
5.87125,-20.93
5.87375,-40.65
5.87625,-14.58
5.87875,-0.33
5.88125,-22.37
5.88375,-36.22
5.88625,-0.33
5.88875,-0.24
5.89125,1.96
5.89375,1.11
5.89625,-1.1
5.89875,4.37
5.90125,0.72
5.90375,2.83
5.90625,2.64
5.90875,2.54
5.91125,0.82
5.91375,1.39
5.91625,1.01
5.91875,1.2
5.92125,1.68
5.92375,1.77
5.92625,1.48
5.92875,1.29
5.93125,0.53
5.93375,0.44
5.93625,-0.91
5.93875,-0.72
5.94125,-0.62
5.94375,-0.14
5.94625,-0.62
5.94875,0.24
5.95125,-0.53
5.95375,-0.91
5.95625,-1.1
5.95875,-0.72
5.96125,-0.72
5.96375,-0.62
5.96625,-0.24
5.96875,-0.72
5.97125,-1.01
5.97375,-1.01
5.97625,-1.97
5.97875,-1.1
5.98125,-1.49
5.98375,-0.62
5.98625,-1.39
5.98875,-1.1
5.99125,-0.53
5.99375,-0.82
5.99625,-1.2
5.99875,-1.3
6.00125,-1.1
6.00375,-0.91
6.00625,-0.91
6.00875,-0.82
6.01125,-0.72
6.01375,-1.2
6.01625,-1.87
6.01875,-1.97
6.02125,-3.7
6.02375,-4.28
6.02625,-3.89
6.02875,-3.99
6.03125,-4.66
6.03375,-4.76
6.03625,-4.09
6.03875,-4.47
6.04125,-3.99
6.04375,-4.66
6.04625,-4.28
6.04875,-3.89
6.05125,-4.09
6.05375,-3.61
6.05625,-3.8
6.05875,-3.03
6.06125,-3.61
6.06375,-4.86
6.06625,-4.09
6.06875,-3.22
6.07125,-5.92
6.07375,-5.34
6.07625,-4.57
6.07875,-4.38
6.08125,-3.32
6.08375,-4.09
6.08625,-4.47
6.08875,-2.93
6.09125,-2.84
6.09375,-4.28
6.09625,-3.22
6.09875,-4.18
6.10125,-3.32
6.10375,-3.99
6.10625,-3.22
6.10875,-3.12
6.11125,-3.99
6.11375,-3.32
6.11625,-3.41
6.11875,-3.7
6.12125,-4.09
6.12375,-3.22
6.12625,-3.61
6.12875,-4.38
6.13125,-3.51
6.13375,-3.41
6.13625,-4.38
6.13875,-3.41
6.14125,-3.41
6.14375,-3.22
6.14625,-3.61
6.14875,-3.7
6.15125,-2.84
6.15375,-2.74
6.15625,-3.22
6.15875,-3.03
6.16125,-2.16
6.16375,-1.49
6.16625,-0.91
6.16875,0.63
6.17125,0.53
6.17375,1.2
6.17625,1.39
6.17875,1.11
6.18125,1.58
6.18375,1.58
6.18625,1.48
6.18875,1.68
6.19125,0.72
6.19375,1.29
6.19625,1.01
6.19875,0.82
6.20125,0.82
6.20375,0.63
6.20625,0.72
6.20875,0.92
6.21125,0.44
6.21375,0.34
6.21625,0.24
6.21875,-0.05
6.22125,-0.82
6.22375,-0.82
6.22625,-0.72
6.22875,-2.07
6.23125,-2.16
6.23375,-2.93
6.23625,-3.61
6.23875,-3.61
6.24125,-3.51
6.24375,-3.41
6.24625,-3.41
6.24875,-3.89
6.25125,-3.22
6.25375,-3.89
6.25625,-3.32
6.25875,-3.8
6.26125,-3.61
6.26375,-3.99
6.26625,-3.41
6.26875,-3.32
6.27125,-3.22
6.27375,-3.12
6.27625,-3.03
6.27875,-3.32
6.28125,-3.32
6.28375,-3.32
6.28625,-3.12
6.28875,-3.7
6.29125,-2.45
6.29375,-4.18
6.29625,-3.12
6.29875,-3.22
6.30125,-2.55
6.30375,-2.84
6.30625,-3.51
6.30875,-2.36
6.31125,-3.12
6.31375,-3.03
6.31625,-1.49
6.31875,-3.03
6.32125,-2.64
6.32375,-2.74
6.32625,-2.74
6.32875,-2.36
6.33125,-3.22
6.33375,-2.84
6.33625,-2.64
6.33875,-3.03
6.34125,-3.12
6.34375,-3.22
6.34625,-2.93
6.34875,-2.45
6.35125,-3.03
6.35375,-2.36
6.35625,-2.45
6.35875,-3.12
6.36125,-2.26
6.36375,-1.97
6.36625,-2.45
6.36875,-2.07
6.37125,-1.2
6.37375,-1.3
6.37625,-0.43
6.37875,0.82
6.38125,1.2
6.38375,1.2
6.38625,1.11
6.38875,1.39
6.39125,1.39
6.39375,0.82
6.39625,0.72
6.39875,0.63
6.40125,0.63
6.40375,0.82
6.40625,0.53
6.40875,1.01
6.41125,0.53
6.41375,0.34
6.41625,0.34
6.41875,0.24
6.42125,-0.72
6.42375,0.0500001
6.42625,-0.05
6.42875,-0.62
6.43125,-1.3
6.43375,-1.2
6.43625,-2.16
6.43875,-2.93
6.44125,-3.51
6.44375,-3.41
6.44625,-4.28
6.44875,-3.89
6.45125,-3.03
6.45375,-3.12
6.45625,-3.7
6.45875,-3.89
6.46125,-3.61
6.46375,-3.99
6.46625,-4.66
6.46875,-3.7
6.47125,-3.99
6.47375,-3.51
6.47625,-3.32
6.47875,-3.7
6.48125,-2.74
6.48375,-3.41
6.48625,-2.74
6.48875,-2.26
6.49125,-2.74
6.49375,-3.7
6.49625,-2.55
6.49875,-2.45
6.50125,-2.74
6.50375,-3.22
6.50625,-2.64
6.50875,-3.03
6.51125,-3.22
6.51375,-2.74
6.51625,-2.84
6.51875,-2.84
6.52125,-3.03
6.52375,-2.84
6.52625,-2.93
6.52875,-2.64
6.53125,-2.84
6.53375,-3.32
6.53625,-3.12
6.53875,-2.84
6.54125,-3.32
6.54375,-3.32
6.54625,-2.36
6.54875,-2.55
6.55125,-2.55
6.55375,-3.22
6.55625,-3.22
6.55875,-3.22
6.56125,-2.93
6.56375,-2.74
6.56625,-2.07
6.56875,-0.14
6.57125,-0.62
6.57375,-0.62
6.57625,-1.1
6.57875,0.34
6.58125,0.34
6.58375,0.72
6.58625,0.72
6.58875,0.72
6.59125,0.44
6.59375,0.0500001
6.59625,-0.24
6.59875,0.53
6.60125,0.53
6.60375,0.0500001
6.60625,0.53
6.60875,0.53
6.61125,-0.33
6.61375,0.53
6.61625,0.15
6.61875,-0.53
6.62125,-0.33
6.62375,-0.53
6.62625,-0.72
6.62875,-1.2
6.63125,-1.78
6.63375,-3.12
6.63625,-3.12
6.63875,-3.51
6.64125,-3.89
6.64375,-3.89
6.64625,-3.51
6.64875,-3.89
6.65125,-3.7
6.65375,-3.41
6.65625,-3.32
6.65875,-3.7
6.66125,-2.84
6.66375,-3.51
6.66625,-2.84
6.66875,-2.84
6.67125,-2.64
6.67375,-2.93
6.67625,-3.51
6.67875,-3.03
6.68125,-3.32
6.68375,-2.74
6.68625,-3.12
6.68875,-3.41
6.69125,-3.41
6.69375,-2.84
6.69625,-2.64
6.69875,-2.16
6.70125,-2.36
6.70375,-2.45
6.70625,-3.41
6.70875,-3.12
6.71125,-3.22
6.71375,-3.51
6.71625,-3.41
6.71875,-3.22
6.72125,-3.22
6.72375,-2.64
6.72625,-2.55
6.72875,-3.22
6.73125,-2.55
6.73375,-2.16
6.73625,-2.93
6.73875,-2.26
6.74125,-3.03
6.74375,-2.64
6.74625,-2.36
6.74875,-2.16
6.75125,-2.16
6.75375,-2.45
6.75625,-1.78
6.75875,-1.01
6.76125,-0.72
6.76375,-1.3
6.76625,-0.62
6.76875,-0.33
6.77125,0.72
6.77375,0.92
6.77625,0.92
6.77875,1.2
6.78125,1.01
6.78375,0.44
6.78625,0.72
6.78875,0.72
6.79125,0.82
6.79375,0.63
6.79625,0.72
6.79875,0.44
6.80125,0.53
6.80375,0.34
6.80625,0.34
6.80875,0.24
6.81125,-0.43
6.81375,-0.72
6.81625,-0.62
6.81875,-0.91
6.82125,-1.49
6.82375,-1.68
6.82625,-3.32
6.82875,-2.84
6.83125,-3.41
6.83375,-3.32
6.83625,-3.7
6.83875,-3.22
6.84125,-3.41
6.84375,-3.03
6.84625,-3.61
6.84875,-2.93
6.85125,-3.03
6.85375,-3.12
6.85625,-3.12
6.85875,-2.93
6.86125,-3.61
6.86375,-3.89
6.86625,-2.93
6.86875,-3.03
6.87125,-3.12
6.87375,-2.74
6.87625,-2.93
6.87875,-3.12
6.88125,-2.84
6.88375,-3.12
6.88625,-3.51
6.88875,-2.64
6.89125,-1.68
6.89375,-3.32
6.89625,-2.64
6.89875,-2.55
6.90125,-2.36
6.90375,-2.16
6.90625,-2.84
6.90875,-2.93
6.91125,-2.45
6.91375,-2.16
6.91625,-2.07
6.91875,-2.36
6.92125,-2.64
6.92375,-2.26
6.92625,-1.87
6.92875,-1.87
6.93125,-2.36
6.93375,-2.84
6.93625,-2.74
6.93875,-2.36
6.94125,-2.16
6.94375,-1.2
6.94625,0.0500001
6.94875,0.63
6.95125,0.34
6.95375,0.24
6.95625,0.0500001
6.95875,0.92
6.96125,1.01
6.96375,0.82
6.96625,0.92
6.96875,0.72
6.97125,0.15
6.97375,0.0500001
6.97625,0.24
6.97875,-0.14
6.98125,-0.43
6.98375,-0.24
6.98625,0.24
6.98875,-0.33
6.99125,-0.05
6.99375,-0.33
6.99625,-0.53
6.99875,-0.72
7.00125,-1.59
7.00375,-1.97
7.00625,-2.07
7.00875,-2.55
7.01125,-2.64
7.01375,-3.03
7.01625,-2.93
7.01875,-3.32
7.02125,-3.32
7.02375,-3.51
7.02625,-3.41
7.02875,-2.64
7.03125,-3.89
7.03375,-3.61
7.03625,-3.41
7.03875,-3.32
7.04125,-3.22
7.04375,-3.12
7.04625,-3.61
7.04875,-3.61
7.05125,-3.03
7.05375,-3.12
7.05625,-3.12
7.05875,-2.36
7.06125,-1.87
7.06375,-2.16
7.06625,-2.16
7.06875,-2.07
7.07125,-2.74
7.07375,-1.78
7.07625,-2.26
7.07875,-1.97
7.08125,-1.3
7.08375,-2.26
7.08625,-2.07
7.08875,-1.78
7.09125,-2.26
7.09375,-2.36
7.09625,-2.74
7.09875,-2.26
7.10125,-2.93
7.10375,-2.26
7.10625,-3.22
7.10875,-2.26
7.11125,-2.45
7.11375,-1.97
7.11625,-1.97
7.11875,-1.49
7.12125,-1.78
7.12375,-1.68
7.12625,-1.59
7.12875,-0.33
7.13125,0.24
7.13375,0.53
7.13625,0.34
7.13875,0.72
7.14125,1.39
7.14375,0.34
7.14625,0.72
7.14875,1.01
7.15125,0.63
7.15375,-0.05
7.15625,0.82
7.15875,0.72
7.16125,0.15
7.16375,0.53
7.16625,-0.24
7.16875,-0.53
7.17125,-0.05
7.17375,-0.14
7.17625,-0.33
7.17875,0.15
7.18125,-0.62
7.18375,-1.49
7.18625,-1.68
7.18875,-2.26
7.19125,-1.97
7.19375,-3.51
7.19625,-2.84
7.19875,-2.84
7.20125,-2.93
7.20375,-2.93
7.20625,-2.26
7.20875,-3.03
7.21125,-2.93
7.21375,-3.12
7.21625,-3.32
7.21875,-3.03
7.22125,-2.84
7.22375,-3.32
7.22625,-3.03
7.22875,-2.55
7.23125,-2.84
7.23375,-2.07
7.23625,-1.97
7.23875,-2.74
7.24125,-2.55
7.24375,-3.22
7.24625,-2.36
7.24875,-2.36
7.25125,-2.26
7.25375,-2.64
7.25625,-1.78
7.25875,-1.68
7.26125,-2.45
7.26375,-1.68
7.26625,-2.36
7.26875,-2.45
7.27125,-2.36
7.27375,-2.16
7.27625,-2.93
7.27875,-2.55
7.28125,-2.55
7.28375,-1.87
7.28625,-2.45
7.28875,-2.26
7.29125,-2.07
7.29375,-1.68
7.29625,-2.07
7.29875,-2.07
7.30125,-1.68
7.30375,-0.91
7.30625,-0.43
7.30875,-0.14
7.31125,0.15
7.31375,0.72
7.31625,0.63
7.31875,1.11
7.32125,1.39
7.32375,0.72
7.32625,0.53
7.32875,0.34
7.33125,0.53
7.33375,0.0500001
7.33625,-0.05
7.33875,1.01
7.34125,0.34
7.34375,0.24
7.34625,-0.24
7.34875,0.24
7.35125,-0.24
7.35375,-0.62
7.35625,-0.53
7.35875,-0.82
7.36125,-1.2
7.36375,-2.26
7.36625,-1.78
7.36875,-2.74
7.37125,-3.03
7.37375,-2.93
7.37625,-2.84
7.37875,-2.07
7.38125,-2.26
7.38375,-2.36
7.38625,-2.55
7.38875,-2.74
7.39125,-2.74
7.39375,-2.74
7.39625,-2.45
7.39875,-2.64
7.40125,-2.55
7.40375,-2.16
7.40625,-2.84
7.40875,-2.55
7.41125,-2.26
7.41375,-2.36
7.41625,-2.16
7.41875,-1.59
7.42125,-2.07
7.42375,-1.49
7.42625,-1.49
7.42875,-1.68
7.43125,-1.87
7.43375,-1.68
7.43625,-1.87
7.43875,-2.16
7.44125,-2.16
7.44375,-1.39
7.44625,-2.07
7.44875,-2.07
7.45125,-1.59
7.45375,-2.84
7.45625,-1.87
7.45875,-1.3
7.46125,-1.39
7.46375,-2.16
7.46625,-1.68
7.46875,-1.97
7.47125,-1.78
7.47375,-1.1
7.47625,-0.43
7.47875,0.15
7.48125,0.53
7.48375,0.53
7.48625,0.63
7.48875,0.63
7.49125,0.63
7.49375,1.01
7.49625,0.72
7.49875,0.72
7.50125,0.63
7.50375,-0.05
7.50625,0.0500001
7.50875,-0.33
7.51125,-0.33
7.51375,-0.33
7.51625,-0.24
7.51875,-0.33
7.52125,-0.33
7.52375,-1.01
7.52625,-0.33
7.52875,-0.53
7.53125,-0.82
7.53375,-1.2
7.53625,-1.87
7.53875,-2.36
7.54125,-2.26
7.54375,-2.45
7.54625,-2.64
7.54875,-2.45
7.55125,-2.16
7.55375,-2.45
7.55625,-2.26
7.55875,-3.03
